label,timeElapsed,x,y,z
Standing,387469,-1.18,9.77,0.95342433
Standing,497086,1.18,9.51,2.45
Standing,845052,-0.95,9.28,1.57
Standing,697059,1.95,9.66,0.95
Standing,450112,0.04,9.92,1.61
Standing,444460,2.45,9.38,2.87
Standing,421902,-0.91,9.66,1.38
Standing,555316,1.04,9.92,0.31
Standing,634129,-3.45,8.39,-1.54
Standing,448202,-0.19,10.19,0.53
Standing,530590,-5.05,8.35,-0.11
Standing,881866,-1.04,9.43,-0.5
Standing,386975,-1.04,9.81,1.6480621
Standing,882435,-1.33,9.38,-0.34
Standing,531106,-4.86,8.5,-0.19
Standing,574978,-1.31,9.38,2.76
Standing,214073,0.8,9.92,-1.879608
Standing,576598,-1.46,9.43,2.76
Standing,422136,-1.08,9.66,1.42
Standing,444209,2.56,9.34,2.91
Standing,575612,-1.12,9.7,2.03
Standing,1036451,-8.16,4.94,-1.46
Standing,556149,1.04,9.92,0.31
Standing,444544,2.6,9.3,2.96
Standing,845748,-1.08,9.15,1.33
Standing,1081968,-5.52,8.16,-0.93
Standing,844108,-1.18,9.34,1.23
Standing,421695,-1.27,9.66,1.33
Standing,448934,-0.61,9.96,0.65
Standing,449037,-0.34,10,1.14
Standing,576693,-0.99,9.53,2.64
Standing,574025,-1.57,9.28,3.06
Standing,725397,3.6,9.34,-1.92
Standing,449538,-0.27,9.92,1.08
Standing,444331,2.49,9.3,2.87
Standing,442834,1.65,9.89,1.1168685
Standing,531231,-4.9,8.5,-0.27
Standing,386145,-1.5,9.66,0.8036005
Standing,247162,-1.8,9.53,1.9477097
Standing,818900,5.98,7.01,0.08
Standing,696422,2.26,9.51,1.46
Standing,819443,8.2,4.75,1.53
Standing,556700,1.04,9.92,0.27
Standing,451382,0.15,9.85,1.5
Standing,494328,-1.46,9.81,0.65
Standing,698596,0,10.08,0.23
Standing,698095,2.34,9.96,1.8
Standing,214554,0.76,10.12,-1.7978859
Standing,634395,-3.34,8.47,-1.08
Standing,422071,-0.91,9.72,1.5
Standing,1036411,-8.05,5.22,-0.89
Standing,574943,-1.61,9.28,2.79
Standing,1036351,-8.05,5.83,-0.57
Standing,556173,1.12,9.92,0.31
Standing,575396,-1.18,9.7,2.56
Standing,451001,0.15,9.85,1.46
Standing,528090,-2.03,9.62,-1.08
Standing,1036646,-7.78,5.79,-0.95
Standing,819999,6.63,5.79,-0.76
Standing,421755,-0.95,9.72,1.46
Standing,575501,-1.23,9.58,2.56
Standing,214818,0.69,10.19,-1.1849703
Standing,634986,-3.3,8.54,-1.12
Standing,1035898,-8.16,5.33,-0.61
Standing,555990,1.04,9.96,0.31
Standing,573213,-1.69,9.38,3.15
Standing,1037113,-8.05,5.41,-0.84
Standing,214802,0.04,10.12,-1.1441092
Standing,555289,0.99,9.92,0.23
Standing,882578,-0.95,9.38,-0.57
Standing,450739,0,9.85,1.42
Standing,386325,-1.23,9.51,0.9942854
Standing,451231,0.04,9.77,1.42
Standing,246048,-0.99,9.38,2.7921712
Standing,421810,-0.89,9.7,1.5
Standing,698280,1.95,10.19,-0.04
Standing,698036,-1.42,9.77,0.57
Standing,882252,-1.12,9.47,-0.31
Standing,1081525,-5.24,8.16,-1.08
Standing,697088,1.73,9.58,0.99
Standing,697662,-1.31,9.89,0.93
Standing,449874,-0.42,9.92,0.89
Standing,527100,-1.88,9.7,-0.91
Standing,882995,-1.12,9.38,-0.42
Standing,1081632,-5.83,7.67,-1.08
Standing,449180,-0.27,9.85,1.38
Standing,844841,-0.65,9.3,0.99
Standing,1037043,-7.44,5.09,-1.23
Standing,845302,-1.12,9.34,1.27
Standing,448054,-0.19,9.92,0.15
Standing,555271,0.95,9.96,0.31
Standing,697445,2.37,9.19,1.18
Standing,774400,-6.85,7.12,1.23
Standing,572589,-1.14,9.66,2.83
Standing,697183,1.42,9.66,1.84
Standing,556353,1.04,9.92,0.31
Standing,882180,-1.14,9.43,-0.38
Standing,602934,4.25,7.93,0.34
Standing,883799,-1.18,9.43,-0.31
Standing,1082619,-5.75,7.97,-0.99
Standing,530591,-5.05,8.28,-0.15
Standing,386475,-1.53,9.81,0.19068487
Standing,450000,-0.08,9.89,1.5
Standing,577218,-2.14,9.85,1.54
Standing,387262,-0.57,9.77,1.7297841
Standing,442899,1.76,9.85,1.1849703
Standing,215407,0.34,9.89,-0.95342433
Standing,698076,0.23,9.92,-0.19
Standing,574035,-1.69,9.34,3.06
Standing,573866,-1.23,9.34,3.21
Standing,881938,-1.08,9.38,-0.65
Standing,495060,-1.46,9.81,0.69
Standing,844661,-1.14,9.34,1.18
Standing,1081279,-5.09,8.2,-1.69
Standing,493648,-1.53,9.72,0.42
Standing,572778,-0.91,9.58,3.02
Standing,695833,2.45,9.92,0.04
Standing,555165,1.04,9.96,0.23
Standing,817705,2.49,9.51,1.99
Standing,527172,-1.92,9.66,-1.08
Standing,246739,-0.8,9.47,2.7240696
Standing,444449,2.49,9.34,2.91
Standing,247085,-1.5,9.47,2.3426998
Standing,575263,-1.23,9.66,2.68
Standing,573210,-1.33,9.34,3.17
Standing,773487,-4.56,8.39,-1.08
Standing,247248,-1.53,9.53,2.3018389
Standing,883109,-1.27,9.51,-0.38
Standing,1037099,-8.05,5.43,-0.5
Standing,422075,-0.84,9.7,1.46
Standing,697156,2.53,9.53,0.23
Standing,497320,-0.34,10.15,-1.46
Standing,448036,-0.19,10,0.38
Standing,573330,-1.76,9,3.17
Standing,696383,1.33,10.04,-0.5
Standing,495015,-1.69,9.81,0.61
Standing,574444,-1.61,9.72,1.69
Standing,772815,-5.22,8.16,1.38
Standing,695923,1.84,9.7,0.65
Standing,573630,-1.27,9.47,2.91
Standing,448643,0.08,9.96,1.14
Standing,450340,-0.04,9.89,1.46
Standing,493879,-1.5,9.77,0.53
Standing,577708,-1.33,9.89,0.57
Standing,421144,-0.8,9.96,-1.12
Standing,1081194,-4.9,8.39,-0.76
Standing,1036239,-7.93,5.43,-0.89
Standing,725278,3.53,9.43,-1.92
Standing,215297,0.15,10.08,-0.9942854
Standing,775719,-7.5,6.47,0.65
Standing,1080767,-5.01,8.08,-1.18
Standing,634849,-2.96,8.5,-0.8
Standing,386747,-0.8,9.15,1.5390993
Standing,846601,-1.27,9.08,1.5
Standing,634949,-3.26,8.43,-0.95
Standing,572693,-1.08,9.58,2.53
Standing,386155,-1.46,9.77,1.0760075
Standing,527774,-2.03,9.7,-0.8
Standing,883468,-1.08,9.38,-0.38
Standing,386958,-1.31,9.62,1.4573772
Standing,387417,-1.04,9.72,1.3075534
Standing,774477,-6.32,7.27,1.38
Standing,444517,2.56,9.3,2.91
Standing,247322,-1.08,9.47,2.3018389
Standing,819357,8.16,4.44,1.38
Standing,725956,3.57,9.34,-1.92
Standing,449333,-0.34,9.96,1.12
Standing,695893,1.84,10.34,1.18
Standing,845949,-1.18,9.38,1.04
Standing,555647,1.08,9.92,0.31
Standing,443602,1.69,9.85,1.1168685
Standing,882941,-1.08,9.47,-0.42
Standing,386164,-1.46,9.81,0.9942854
Standing,819449,8.01,4.14,0.95
Standing,556796,0.93,9.92,0.34
Standing,775321,-6.59,6.93,-0.11
Standing,555696,0.99,9.92,0.31
Standing,246318,-0.61,9.43,2.6423476
Standing,556276,0.99,9.92,0.31
Standing,421447,-1.14,9.92,-0.89
Standing,215092,0.53,9.72,-1.2258313
Standing,724892,3.6,9.53,-1.76
Standing,494335,-1.46,9.77,0.61
Standing,577102,-1.53,9.7,1.99
Standing,387260,-0.69,9.58,1.1168685
Standing,449435,-0.34,9.96,1.04
Standing,697126,2.45,9.47,1.65
Standing,494826,-1.5,9.77,0.65
Standing,448213,0.08,10,0.8
Standing,774818,-6.63,6.89,-1.14
Standing,556258,1.08,9.92,0.38
Standing,421925,-0.84,9.7,1.42
Standing,819720,7.93,4.63,1.14
Standing,696158,-0.23,10,0.08
Standing,442803,1.69,9.85,0.7218784
Standing,556772,0.84,9.92,0.38
Standing,387324,0.76,9.72,0.46309182
Standing,246092,-0.89,9.47,2.7240696
Standing,881166,-0.72,9.51,-0.23
Standing,527639,-2.03,9.66,-1.04
Standing,573031,-1.14,9.53,2.96
Standing,1081310,-5.86,7.93,-1.5
Standing,696004,2.6,9.51,0.8
Standing,883614,-0.99,9.47,-0.31
Standing,817864,0.69,10.8,-0.04
Standing,442864,1.76,9.85,1.0760075
Standing,883765,-1.14,9.38,-0.34
Standing,421051,-0.99,10,-0.53
Standing,883168,-1.18,9.47,-0.5
Standing,845567,-0.65,9.3,1.57
Standing,493733,-0.8,9.72,1.54
Standing,422050,-0.69,9.72,1.46
Standing,633909,-3.26,8.5,-1.12
Standing,845697,-1.31,9.23,0.99
Standing,634165,-3.38,8.77,-0.89
Standing,214219,0,10,-0.50395286
Standing,247552,-1.42,9.51,2.6014864
Standing,493599,-1.65,9.85,0.31
Standing,442633,1.73,9.85,0.7627395
Standing,214295,1.04,9.72,-1.4982382
Standing,697847,-0.53,9.96,0.42
Standing,555294,1.04,9.92,0.31
Standing,697857,-0.72,10.23,0.8
Standing,422276,-1.5,9.72,-2.14
Standing,698140,3.11,9.43,-0.38
Standing,448260,-0.08,10,0.31
Standing,697247,2.96,9.51,1.14
Standing,444522,2.64,9.3,2.87
Standing,527089,-1.92,9.62,-0.99
Standing,214412,0.15,10.12,-1.6889231
Standing,530327,-5.05,8.43,-0.11
Standing,577676,-1.61,9.96,0.11
Standing,555286,1.04,9.89,0.27
Standing,577556,-2.37,9.7,0.08
Standing,577545,-1.04,9.89,0.95
Standing,633644,-3.3,8.43,-1.04
Standing,574652,-2.11,9.7,1.27
Standing,577638,-0.8,9.62,2.98
Standing,724954,3.45,9.43,-2.07
Standing,725667,3.53,9.34,-1.95
Standing,696890,2.56,9.34,0.5
Standing,572714,-0.84,9.72,2.49
Standing,420839,-1.08,9.85,-1.08
Standing,527809,-2.03,9.66,-0.99
Standing,448801,-0.53,9.89,0.61
Standing,574564,-2.34,9.81,0.76
Standing,1081698,-5.09,8.28,-0.99
Standing,1036065,-7.82,5.67,-1.27
Standing,1081768,-4.99,7.78,-1.46
Standing,774090,-6.47,7.21,1.5
Standing,634502,-3.34,8.43,-1.04
Standing,577537,-1.31,9.85,1.46
Standing,530961,-4.99,8.39,-0.19
Standing,774906,-7.5,6.32,1.23
Standing,574961,-1.57,9.38,3.21
Standing,696902,3.17,9.58,1.12
Standing,556647,0.95,9.96,0.23
Standing,1037240,-7.46,4.79,-0.61
Standing,881499,-1.04,9.43,-0.46
Standing,575219,-1.65,9.77,1.73
Standing,817584,2.41,9.11,0.19
Standing,421269,-0.53,9.66,0.95
Standing,695631,-0.27,9.72,1.46
Standing,1035353,-7.78,5.94,-1.12
Standing,245948,-1.46,9.04,2.9556155
Standing,845984,-1.18,9.34,1.08
Standing,1036031,-8.08,5.05,-1.27
Standing,577654,-1.08,8.81,3.02
Standing,421765,-0.95,9.72,1.46
Standing,772630,-5.22,8.24,1.38
Standing,448230,-0.3,10.08,0.53
Standing,421226,-0.65,9.81,1.04
Standing,556056,1.08,9.92,0.38
Standing,451045,0.11,9.92,1.42
Standing,696932,3.02,9.34,1.5
Standing,774266,-6.44,7.27,1.5
Standing,448691,-0.11,9.77,1.08
Standing,450388,-0.19,9.92,1.27
Standing,555411,0.95,9.92,0.38
Standing,556629,0.95,10,0.38
Standing,1036621,-8.66,5.6,0.27
Standing,576947,-1.18,9.96,2.11
Standing,725321,3.49,9.38,-1.92
Standing,450939,-0.08,9.89,1.38
Standing,844850,-0.57,9.3,1.14
Standing,846260,-1.18,9.34,1.31
Standing,528258,-1.8,9.7,-0.8
Standing,774891,-7.63,6.36,1.12
Standing,444373,2.49,9.34,2.87
Standing,530212,-4.79,8.5,-0.5
Standing,448141,-0.27,10.04,0.53
Standing,773621,-4.75,8.39,-1.08
Standing,576322,-1.23,9.7,2.34
Standing,634409,-3.21,8.5,-1.23
Standing,774534,-6.59,7.16,1.57
Standing,575997,-1.33,9.62,2.72
Standing,819617,7.35,5.83,-0.76
Standing,577671,-2.3,9.58,1.04
Standing,387447,-1.14,9.77,0.88532263
Standing,574457,-2.11,9.62,0.95
Standing,443712,1.46,9.89,1.2258313
Standing,726151,3.49,9.34,-1.88
Standing,844766,-0.89,9.19,1.65
Standing,819487,7.21,5.83,0
Standing,1035736,-8.28,5.13,-1.04
Standing,444445,2.49,9.34,2.83
Standing,451405,0.11,9.85,1.61
Standing,698534,1.76,9.85,0.19
Standing,846546,-0.99,9.3,1.42
Standing,844796,-1.12,9.38,1.42
Standing,697518,0.89,9.3,0.93
Standing,443212,1.08,9.81,1.1441092
Standing,817456,1.65,9.38,-0.38
Standing,574482,-1.69,9.7,1.95
Standing,881097,-0.76,9.62,1.46
Standing,493590,-1.69,9.89,0.19
Standing,774130,-6.55,7.27,1.61
Standing,496819,-0.19,9.96,-0.38
Standing,422421,-0.99,9.72,1.14
Standing,530586,-5.13,8.28,-0.15
Standing,555733,0.99,9.92,0.31
Standing,494429,-1.31,9.81,0.89
Standing,846519,-1.18,9.38,1.27
Standing,528111,-1.88,9.62,-1.14
Standing,494033,-1.33,9.77,0.93
Standing,386160,-1.31,9.81,1.2258313
Standing,634884,-3.06,8.58,-0.84
Standing,575950,-1.33,9.62,2.34
Standing,1036168,-8.54,5.33,-0.27
Standing,819431,7.63,4.99,0.95
Standing,449564,-0.42,9.92,0.89
Standing,775033,-7.59,6.36,1.14
Standing,443941,2.37,9.3,2.83
Standing,843915,-1.18,9.34,1.27
Standing,528414,-1.73,9.58,-0.99
Standing,574021,-1.04,9.58,2.96
Standing,444317,2.6,9.3,2.96
Standing,775090,-7.63,6.28,1.42
Standing,696153,0.42,9.89,-0.27
Standing,497467,-0.57,9.58,1.73
Standing,772904,-5.22,8.2,1.27
Standing,1081640,-4.99,8.35,-0.61
Standing,774308,-6.44,7.21,1.61
Standing,724940,3.34,9.38,-2.07
Standing,443451,1.84,9.85,1.2666923
Standing,246652,-0.8,9.43,2.6832085
Standing,247249,-1.33,9.7,2.1792557
Standing,697527,3.21,9.47,0.84
Standing,449839,-0.3,9.92,0.89
Standing,696077,-0.69,9.96,0.61
Standing,450419,0,9.92,1.31
Standing,444615,2.49,9.34,2.79
Standing,633680,-3.02,8.66,-1.08
Standing,775714,-7.55,6.47,0.65
Standing,214405,0.84,9.92,-0.9942854
Standing,387352,-0.53,9.92,1.0760075
Standing,775587,-6.51,6.89,-0.61
Standing,554927,1.04,9.92,0.15
Standing,698241,2.76,9.89,0.08
Standing,573165,-0.76,9.66,2.72
Standing,845149,-1.18,9.34,1.33
Standing,572946,-1.33,9.43,3.02
Standing,575059,-1.12,9.72,3.41
Standing,572644,-1.12,9.53,3.15
Standing,556059,0.99,9.92,0.34
Standing,215045,0.5,9.96,-1.2666923
Standing,387199,-0.89,10.12,1.2258313
Standing,634519,-3.26,8.43,-1.31
Standing,773927,-6.13,7.5,1.5
Standing,1036832,-8.47,5.48,0.04
Standing,697330,1.12,9.77,-0.3
Standing,444565,2.45,9.3,2.83
Standing,773104,-5.13,8.2,1.46
Standing,247295,-1.33,9.72,2.4108016
Standing,1080896,-4.9,7.97,-1.95
Standing,573115,-1.38,9.43,3.02
Standing,247171,-1.57,9.51,1.8387469
Standing,443552,1.61,9.85,1.1849703
Standing,698533,2.3,9.62,0
Standing,386339,-1.57,10,0.9942854
Standing,451504,0.15,9.81,1.57
Standing,421767,-0.84,9.7,1.54
Standing,1036576,-8.05,5.09,-1.12
Standing,497206,1.88,9.47,3.06
Standing,844782,-1.31,9.28,1.61
Standing,526973,-1.76,9.72,-1.18
Standing,530627,-5.05,8.43,-0.04
Standing,774715,-7.25,6.59,1.18
Standing,1082736,-5.33,8.01,-1.14
Standing,527324,-1.95,9.7,-1.12
Standing,215489,-0.08,9.43,-1.879608
Standing,246900,-0.99,9.43,2.6832085
Standing,845129,-1.04,9.43,1.38
Standing,531234,-4.94,8.43,-0.23
Standing,574443,-1.53,9.72,1.84
Standing,451532,0.19,9.89,1.57
Standing,246611,-0.8,9.43,2.7921712
Standing,449108,-1.08,9.89,1.08
Standing,602754,3.98,8.08,0.61
Standing,696048,2.91,9.3,0.8
Standing,444277,2.64,9.23,3.02
Standing,556374,0.99,9.89,0.27
Standing,698472,1.73,9.7,0.04
Standing,215505,0.84,9.85,-1.1441092
Standing,573697,-1.5,9.34,3.17
Standing,846367,-1.18,9.34,1.12
Standing,633966,-3.17,8.5,-1.31
Standing,881843,-0.99,9.43,-0.5
Standing,555604,0.99,9.92,0.31
Standing,1081301,-5.6,7.86,-1.5
Standing,1037032,-7.78,5.09,-1.38
Standing,1081976,-6.05,7.86,1.5
Standing,774756,-5.86,7.93,-1.12
Standing,443425,1.61,9.89,0.7627395
Standing,846142,-0.95,9.19,1.69
Standing,844833,-1.27,9.3,1.27
Standing,844754,-1.14,9.43,1.31
Standing,725641,3.45,9.34,-1.95
Standing,1035918,-8.69,5.9,0.99
Standing,451463,0.31,9.89,1.46
Standing,1037407,-7.86,6.05,-0.04
Standing,602834,3.98,7.93,0.46
Standing,577721,-1.42,9.85,0.53
Standing,444149,2.49,9.34,2.79
Standing,881663,-0.95,9.47,-0.46
Standing,725918,3.64,9.38,-1.95
Standing,1036787,-8.5,5.43,0.11
Standing,695544,-1.95,9.34,-3.49
Standing,697964,-0.42,9.85,0.72
Standing,448006,-0.19,10,0.42
Standing,526952,-1.46,9.53,-1.23
Standing,633583,-3.26,8.35,-1.18
Standing,819255,7.7,4.71,2.07
Standing,773433,-4.06,8.35,-1.42
Standing,1035825,-8.5,5.79,-0.11
Standing,247045,-1.38,9.58,2.2609777
Standing,387097,-1.69,9.92,1.3075534
Standing,775758,-7.59,6.74,0.95
Standing,556465,0.99,9.92,0.31
Standing,572928,-1.31,9.47,2.83
Standing,696233,-0.11,9.77,0.11
Standing,555911,0.99,9.96,0.31
Standing,530013,-4.71,8.54,-0.3
Standing,497310,1.31,9.89,2.18
Standing,576696,-1.38,9.53,2.76
Standing,450164,-0.04,9.89,1.27
Standing,845834,-1.14,9.3,1.18
Standing,697149,1.99,9.92,0.84
Standing,420967,-0.99,9.96,-0.5
Standing,444622,2.49,9.38,2.79
Standing,214968,0.8,9.66,-1.7297841
Standing,1081508,-5.09,8.2,-1.08
Standing,497026,0.95,9.51,2.45
Standing,1037357,-8.69,6.05,-0.95
Standing,572672,-0.95,9.51,2.91
Standing,387458,-1.18,9.85,0.88532263
Standing,774168,-6.44,7.25,1.61
Standing,576753,-1.42,9.72,3.34
Standing,497259,1.08,9.51,2.26
Standing,845386,-0.95,9.34,1.33
Standing,697298,1.73,9.47,0.89
Standing,443932,2.34,9.38,2.79
Standing,572817,-1.61,9.3,3.17
Standing,246790,-0.99,9.38,2.7240696
Standing,556633,0.95,9.92,0.34
Standing,883704,-1.12,9.47,-0.42
Standing,818224,4.1,8.2,0.04
Standing,493896,-1.57,9.77,0.57
Standing,1035886,-8.05,5.24,-1.54
Standing,577717,-1.38,9.89,0.57
Standing,530873,-4.99,8.47,-0.08
Standing,818132,3.76,8.66,-0.04
Standing,634581,-3.21,8.54,-1.14
Standing,882290,-1.12,9.38,-0.42
Standing,554929,1.08,9.92,0.15
Standing,449474,-0.61,9.92,0.89
Standing,633393,-3.38,8.31,-1.31
Standing,215397,0.46,9.96,-1.1441092
Standing,444808,2.49,9.34,2.87
Standing,1081970,-7.44,7.55,1.31
Standing,494643,-1.27,9.81,0.5
Standing,726194,3.34,9.47,-2.11
Standing,450973,0.04,9.85,1.42
Standing,725947,3.57,9.38,-1.92
Standing,497469,-0.65,9.66,1.8
Standing,450652,-0.04,9.89,1.46
Standing,773403,-4.52,8.77,-0.95
Standing,775589,-7.12,6.66,-0.46
Standing,881730,-1.04,9.47,-0.46
Standing,531034,-4.94,8.54,-0.11
Standing,819446,8.05,4.63,1.27
Standing,844208,-1.18,9.34,1.33
Standing,576255,-1.14,9.85,2.45
Standing,775283,-7.46,6.28,1.42
Standing,774784,-6.21,7.46,-1.18
Standing,1036969,-7.93,5.9,-1.08
Standing,576071,-1.08,9.47,2.76
Standing,774951,-7.59,6.28,1.31
Standing,725979,3.6,9.28,-1.92
Standing,556214,1.08,9.92,0.38
Standing,697259,2.53,9.38,1.95
Standing,773645,-6.51,9.81,2.6
Standing,844783,-1.12,9.47,1.76
Standing,573548,-1.08,9.51,3.21
Standing,450371,-0.23,9.96,1.14
Standing,818118,3.91,8.47,-0.15
Standing,247074,-1.08,9.51,2.1792557
Standing,698057,-0.65,9.77,0.53
Standing,573926,-1.14,9.66,2.79
Standing,697368,1.88,9.28,0.72
Standing,494477,-1.53,9.81,0.65
Standing,573476,-0.99,9.62,2.72
Standing,846126,-1.08,9.3,1.42
Standing,773369,-5.28,8.2,1.57
Standing,386842,-1.53,9.7,1.4573772
Standing,575111,-1.42,9.58,2.98
Standing,602775,3.79,8.24,0.5
Standing,1080965,-5.67,8.39,-0.08
Standing,531290,-4.71,8.81,-0.08
Standing,531001,-4.99,8.39,1.33
Standing,882636,-0.89,9.47,-0.42
Standing,818373,4.29,8.47,0.08
Standing,531249,-4.71,8.58,-0.08
Standing,881530,-1.04,9.3,-0.42
Standing,1036927,-7.44,5.22,-1.18
Standing,421043,-0.95,10,-0.57
Standing,494156,-1.5,9.81,0.76
Standing,214887,0.69,10,-1.0351465
Standing,602709,3.6,8.24,0.23
Standing,725980,3.64,9.3,-1.92
Standing,1082425,-5.43,7.82,-1.33
Standing,846357,-1.14,9.34,1.14
Standing,774931,-7.59,6.28,1.14
Standing,883098,-1.38,9.53,-0.5
Standing,555118,0.89,9.92,0.31
Standing,1035243,-8.01,5.56,-0.46
Standing,450257,0.04,9.85,1.42
Standing,555596,0.99,9.96,0.34
Standing,530811,-4.9,8.24,-0.42
Standing,386795,-0.84,9.38,1.3756552
Standing,883385,-1.08,9.38,-0.46
Standing,725795,3.64,9.3,-1.95
Standing,883153,-1.04,9.47,-0.31
Standing,528079,-2.07,9.62,-1.23
Standing,494009,-1.33,9.77,0.76
Standing,494327,-1.31,9.81,0.61
Standing,696686,1.73,10.12,0.69
Standing,247585,-1.38,9.38,2.4925237
Standing,214154,-0.65,9.3,-1.0351465
Standing,843783,-0.95,9.3,1.42
Standing,448013,-0.11,10,0.5
Standing,1081139,-4.4,8.58,-1.14
Standing,450264,0,9.89,1.38
Standing,531208,-4.94,8.43,-0.19
Standing,725060,3.49,9.3,-2.11
Standing,448299,-0.15,10,0.72
Standing,531227,-4.9,8.43,-0.27
Standing,773574,-5.9,7.89,-0.5
Standing,214124,-0.08,10.04,-1.2666923
Standing,633624,-3.02,8.5,-1.23
Standing,421859,-0.91,9.72,1.46
Standing,773216,-4.99,8.28,1.61
Standing,883100,-1.08,9.47,-0.57
Standing,574010,-1.14,9.53,2.96
Standing,1035098,-8.01,5.33,-1.23
Standing,881959,-0.89,9.34,-0.5
Standing,1081338,-5.41,8.08,-1.31
Standing,882691,-1.04,9.38,-0.42
Standing,724956,3.38,9.34,-2.14
Standing,1035383,-8.47,5.37,-0.84
Standing,530858,-5.01,8.5,-0.04
