label,timeElapsed,x,y,z
Downstairs,93408,7.21,8.43,3.486809
Downstairs,849792,2.83,9.85,7.46
Downstairs,693313,19.53,-0.99,-4.33
Downstairs,303145,4.67,7.08,-0.9125633
Downstairs,812250,-1.84,4.02,-0.27
Downstairs,765828,10.95,16.36,1.5
Downstairs,243201,0.27,6.44,1.3075534
Downstairs,240314,1.42,7.08,1.0760075
Downstairs,656597,1.99,9.7,0.89
Downstairs,210006,-7.21,18.85,1.4982382
Downstairs,486027,-0.34,15.83,-0.65
Downstairs,923343,-2.87,7.4,-0.8
Downstairs,814778,5.98,6.63,3.76
Downstairs,1077229,6.74,2.72,0.65
Downstairs,339631,5.05,10.38,2.6832085
Downstairs,852208,0.3,10.27,0.91
Downstairs,767923,0,-0.89,9.28
Downstairs,887175,0.76,8.62,-0.27
Downstairs,484700,-1.65,15.7,-4.52
Downstairs,850102,4.18,8.69,1.12
Downstairs,95591,3.87,5.83,1.879608
Downstairs,3257,-3.214402,7.246025,2.0294318
Downstairs,129247,1.12,8.16,3.6774938
Downstairs,208105,-3.53,9.08,2.152015
Downstairs,635984,-1.73,-0.34,0.65
Downstairs,765567,3.91,3.68,2.6
Downstairs,928109,-4.21,8.2,-4.14
Downstairs,893091,3.76,8.28,-0.57
Downstairs,383621,-1.12,7.78,-0.08172209
Downstairs,235376,-1.76,11.22,4.140586
Downstairs,49503,0.53,12.45,2.4925237
Downstairs,1032977,17.88,4.48,-0.27
Downstairs,656659,-0.19,11.5,-1.14
Downstairs,487828,1.65,12.72,-0.57
Downstairs,485733,-1.61,5.18,0.19
Downstairs,384126,-1.27,9.34,-0.27240697
Downstairs,692838,2.18,5.83,1.14
Downstairs,814066,0,5.98,6.28
Downstairs,923161,-8.54,7.21,0.76
Downstairs,358925,6.4,8.66,1.7297841
Downstairs,358656,4.14,17.5,-5.7477865
Downstairs,95871,-0.8,5.56,-0.46309182
Downstairs,486327,8.62,11.45,1.84
Downstairs,957047,17.2,1.84,7.01
Downstairs,5444,-1.525479,2.3699405,3.405087
Downstairs,815033,7.74,5.09,4.29
Downstairs,383942,-1.65,10.76,4.9850473
Downstairs,1080582,-6.4,14.67,-6.51
Downstairs,88948,5.79,9.23,-0.19068487
Downstairs,895472,-3.49,6.66,0.27
Downstairs,814467,2.72,10.84,-1.54
Downstairs,808553,-2.45,13.48,1.31
Downstairs,811862,-2.34,4.75,-0.65
Downstairs,235441,-0.72,11.18,-0.7627395
Downstairs,545509,1.23,5.18,-0.53
Downstairs,242955,-3.49,8.62,2.7649305
Downstairs,959091,5.71,11.35,0.69
Downstairs,885427,6.13,9.53,3.26
Downstairs,47150,-0.42,5.18,2.7649305
Downstairs,849841,3.64,8.89,4.44
Downstairs,957423,1.84,9.72,-0.57
Downstairs,734520,1.04,12.6,-3.17
Downstairs,927846,-3.17,7.89,-0.15
Downstairs,95844,4.56,16.4,-0.8036005
Downstairs,688087,-12.49,2.53,4.06
Downstairs,416273,1.27,15.24,6.13
Downstairs,692725,1.54,9.96,-6.43
Downstairs,553175,4.67,13.59,-3.68
Downstairs,923174,-0.11,8.39,-1.69
Downstairs,734321,0.11,9.51,1.08
Downstairs,46713,3.64,8.54,6.6331096
Downstairs,894709,-2.07,12.07,-0.3
Downstairs,442405,1.54,8.54,3.173541
Downstairs,764299,5.01,14.63,3.53
Downstairs,656701,9.62,10.53,-6.02
Downstairs,957460,7.74,5.48,-3.95
Downstairs,358238,3.72,15.51,-2.6014864
Downstairs,545489,-2.6,9.43,9.51
Downstairs,763448,4.67,6.78,-1.27
Downstairs,49353,2.83,7.25,1.7570249
Downstairs,602219,-4.1,14.18,0.89
Downstairs,852814,0.23,14.1,0.15
Downstairs,669736,0.57,8.81,-2.03
Downstairs,660091,0.34,6.93,1.33
Downstairs,379361,1.04,5.98,2.7649305
Downstairs,848036,0.89,10.08,-2.68
Downstairs,297541,-2.03,6.93,-1.9885708
Downstairs,598567,7.21,1.84,-1.5
Downstairs,600479,-17.92,7.55,-1.61
Downstairs,811210,-1.33,13.82,1.23
Downstairs,381845,4.52,9.72,6.66035
Downstairs,381410,0.19,8.66,-3.9090397
Downstairs,208000,0.38,12.22,0.92618364
Downstairs,122394,-4.48,6.51,2.070293
Downstairs,180531,4.33,6.7,2.3426998
Downstairs,206522,-7.97,11.99,0.53119355
Downstairs,693659,6.32,-1.73,-4.75
Downstairs,5283,-0.8036005,4.7126403,1.56634
Downstairs,441539,0,9.15,5.284695
Downstairs,958459,13.14,9.23,0.95
Downstairs,766219,-2.64,6.51,3.87
Downstairs,848188,0.23,8.85,9.81
Downstairs,847808,6.02,8.5,-0.84
Downstairs,339022,7.08,11.18,4.862464
Downstairs,46763,0.04,10.27,-3.0645783
Downstairs,1080535,-4.18,4.56,-4.25
Downstairs,884989,7.04,10.76,-2.26
Downstairs,688568,-6.55,9.92,-4.29
Downstairs,631326,-6.0474343,15.173067,-0.8036005
Downstairs,898158,-1.38,15.79,-5.67
Downstairs,888900,-1.33,6.17,-4.06
Downstairs,600761,-10.19,-1.5,0.72
Downstairs,238144,-3.76,15.24,0.9942854
Downstairs,440774,1.57,8.2,0.19068487
Downstairs,418588,-0.57,7.35,-2.79
Downstairs,630038,1.27,-0.34,1.65
Downstairs,93641,3.57,4.82,1.334794
Downstairs,923616,-1.42,9.19,0.89
Downstairs,850024,3.11,1.76,4.71
Downstairs,808514,1.33,9.08,2.56
Downstairs,206796,-1.08,5.22,-1.1441092
Downstairs,687401,5.52,6.36,-3.26
Downstairs,179333,-0.84,9.92,-0.29964766
Downstairs,181963,10.15,4.94,4.5219555
Downstairs,488074,-1.46,11.8,-0.69
Downstairs,814362,12.79,6.17,3.26
Downstairs,155203,-6.51,8.69,0.10896278
Downstairs,553483,-1.42,4.44,0.42
Downstairs,41691,1.54,10.95,1.6889231
Downstairs,1074961,-3.3,19,-3.83
Downstairs,1033102,7.16,8.58,-5.05
Downstairs,418671,0.38,15.32,2.03
Downstairs,629989,0.15,7.7,-4.82
Downstairs,898325,1.95,10.31,1.08
Downstairs,154483,-5.01,8.58,14.09706
Downstairs,602377,3.6,2.26,2.41
Downstairs,1030445,12.03,7.44,-2.83
Downstairs,414417,-3.15,6.93,-6.21
Downstairs,486291,0.19,8.05,-1.42
Downstairs,238494,-0.42,4.48,0.95342433
Downstairs,295178,5.79,3.45,0.3405087
Downstairs,240126,2.6,12.45,0.84446156
Downstairs,670299,1.65,12.64,2.45
Downstairs,4362,-4.372132,12.367276,6.238119
Downstairs,441386,2.11,8.77,3.486809
Downstairs,693555,7.82,1.8,-0.53
Downstairs,238054,0.46,11.6,-2.4108016
Downstairs,95812,2.96,9,-0.3405087
Downstairs,88898,10.53,8.81,3.5957718
Downstairs,955939,-16.59,1.84,6.13
Downstairs,1034880,8.85,4.86,-0.31
Downstairs,180187,0.65,3.45,0.040861044
Downstairs,958956,-0.84,16.63,0.76
Downstairs,484158,0.42,11.92,-4.82
Downstairs,849964,-3.57,0.53,0.69
Downstairs,181965,2.68,-0.27,0.19068487
Downstairs,1075115,5.43,6.55,-2.79
Downstairs,46875,1.23,6.28,3.568531
Downstairs,240782,0.27,10,2.3699405
Downstairs,484229,-1.5,6.51,-1.14
Downstairs,125852,2.49,12.22,3.486809
Downstairs,207848,0.11,6.32,7.014479
Downstairs,811762,-3.87,18.12,1.76
Downstairs,49496,0.84,8.73,-0.19068487
Downstairs,420373,2.83,6.97,-2.07
Downstairs,235724,0.42,6.4,1.7570249
Downstairs,763941,-2.79,13.76,2.41
Downstairs,766263,2.98,10.92,4.21
Downstairs,341575,1.12,-5.43,0.040861044
Downstairs,553664,-8.96,1.18,-4.9
Downstairs,490175,3.64,10.61,-1.88
Downstairs,208247,-0.69,11.99,6.8237944
Downstairs,211424,-0.27,9.58,3.7864566
Downstairs,729159,-5.63,6.74,-1.61
Downstairs,812205,-2.15,6.17,-0.61
Downstairs,294955,-3.3,1.18,-1.3075534
Downstairs,1034732,1.23,4.29,-2.49
Downstairs,93841,-0.19,6.36,-0.08172209
Downstairs,1078493,8.92,-1.61,4.52
Downstairs,849858,1.12,4.71,-0.04
Downstairs,41937,1.23,13.8,-2.9556155
Downstairs,923285,-4.44,8.47,3.34
Downstairs,812296,-7.01,13.4,-0.72
Downstairs,418089,-1.12,12.53,8.2
Downstairs,89241,6.89,7.46,0.19068487
Downstairs,236057,0.69,12.11,5.2165933
Downstairs,670254,-0.15,18.2,9.08
Downstairs,44595,-6.78,13.21,7.3141265
Downstairs,690172,-0.15,13.87,-6.17
Downstairs,764360,-1.95,4.82,1.42
Downstairs,46465,-3.26,14.21,9.043911
Downstairs,441913,0,10.69,-0.7627395
Downstairs,211181,-1.73,4.1,3.336985
Downstairs,890031,-0.84,2.11,-2.22
Downstairs,894612,1.27,7.06,-1.76
Downstairs,544244,-0.69,2.68,-0.04
Downstairs,298955,0.53,9.51,2.982856
Downstairs,93787,3.53,16.36,-0.6946377
Downstairs,1034480,-2.11,5.33,2.45
Downstairs,693422,6.7,0.04,-2.96
Downstairs,487746,-4.25,12.07,-1.14
Downstairs,957352,0.46,5.63,-0.95
Downstairs,49930,0.95,6.82,2.8738933
Downstairs,381088,7.7,18.05,3.636633
Downstairs,420262,-0.99,11.3,2.53
Downstairs,600278,8.5,17.35,-3.17
Downstairs,358803,-2.79,5.9,-5.8976107
Downstairs,768933,2.6,10.38,4.86
Downstairs,420697,-1.95,4.99,2.11
Downstairs,958440,18.5,9.15,4.9
Downstairs,894729,-1.12,10.42,-2.18
Downstairs,206296,-4.21,7.63,2.982856
Downstairs,851958,-1.38,3.99,2.26
Downstairs,692820,3.49,11.3,-5.13
Downstairs,419928,-1.69,5.09,0.34
Downstairs,206393,-10.92,16.44,13.252599
Downstairs,765743,-1.46,2.56,-0.89
Downstairs,1075347,-0.5,2.11,-0.08
Downstairs,49537,-3.45,10.73,4.671779
Downstairs,543953,14.52,5.13,0.27
Downstairs,660329,0.46,11.6,-2.41
Downstairs,484470,8.77,9.53,-4.37
Downstairs,42706,3.21,15.66,9.534244
Downstairs,1031836,19.42,9.92,-2.68
Downstairs,341146,0.08,-8.69,2.152015
Downstairs,485809,-3.87,18.47,-4.71
Downstairs,925975,-4.21,8.43,0.19
Downstairs,851875,5.2,11.07,5.48
Downstairs,600836,-8.81,1.5,2.26
Downstairs,47455,-1.18,10.08,5.829509
Downstairs,300284,0.34,19.57,-6.891896
Downstairs,47423,-5.01,12.18,-1.879608
Downstairs,417944,-2.03,3.26,-1.14
Downstairs,209829,-1.73,7.46,-1.334794
Downstairs,1030617,4.33,8.62,-0.04
Downstairs,887050,2.72,5.79,1.18
Downstairs,441608,-0.5,8.2,0.9942854
Downstairs,764114,-2.96,8.43,0.19
Downstairs,339536,6.66,9.51,0.95342433
Downstairs,488002,1.95,10.99,-2.64
Downstairs,39455,8.47,7.86,-1.0351465
Downstairs,1074963,-3.38,6.28,-0.11
Downstairs,206883,-1.27,1.54,-1.7297841
Downstairs,486432,-8.01,16.13,-1.73
Downstairs,125358,-0.61,9,2.9556155
Downstairs,956912,14.94,1.99,8.08
Downstairs,93996,1.84,13.82,-2.4925237
Downstairs,299158,3.41,5.63,2.0294318
Downstairs,441712,-1.04,5.09,4.3312707
Downstairs,928530,-4.4,7.59,4.37
Downstairs,847970,-1.69,3.02,-0.08
Downstairs,49521,-1.14,8.28,0.9942854
Downstairs,809178,-1.54,7.59,3.26
Downstairs,126371,-0.99,12.41,2.2201166
Downstairs,763689,1.31,14.52,8.35
Downstairs,890099,0.04,1.99,-1.12
Downstairs,1080079,0.38,11.07,-2.76
Downstairs,208128,-2.72,19.23,-0.84446156
Downstairs,688200,-5.18,1.92,-3.36
Downstairs,1078957,14.29,14.56,-8.24
Downstairs,416017,-7.7,17.39,-8.47
Downstairs,236147,-2.75,8.81,3.636633
Downstairs,90942,-3.06,10.42,-1.4573772
Downstairs,729062,1.46,14.1,-3.26
Downstairs,808967,0.99,15.28,2.14
Downstairs,89019,6.55,15.05,-2.6423476
Downstairs,42616,0.61,19.34,10.038197
Downstairs,40403,-1.76,3.76,-1.525479
Downstairs,180255,1.23,10.57,4.7535014
Downstairs,242328,-3.36,7.01,3.1054392
Downstairs,47235,3.38,17.27,8.962189
Downstairs,206390,-0.84,4.86,-0.88532263
Downstairs,898428,-0.11,5.13,0.95
Downstairs,48402,1.73,9.53,2.152015
Downstairs,438509,-0.04,6.7,3.8273177
Downstairs,125493,0.84,9.7,0.6537767
Downstairs,889908,-5.67,2.45,1.65
Downstairs,852091,-3.41,2.96,2.34
Downstairs,484639,-4.79,16.32,7.44
Downstairs,890148,-1.14,3.49,-2.34
Downstairs,483992,0.69,18.16,-1.27
Downstairs,925445,-4.82,11.22,-0.76
Downstairs,812349,0.53,15.85,1.69
Downstairs,299835,2.41,16.02,0.92618364
Downstairs,414042,-3.34,7.35,11.75
Downstairs,238043,-0.27,9.51,3.7864566
Downstairs,44693,-3.36,5.83,0.10896278
Downstairs,956027,-14.75,6.78,-5.41
Downstairs,235761,-1.33,14.37,-0.14982383
Downstairs,958683,-1.27,5.94,-1.8
Downstairs,44697,-3.36,16.93,12.830367
Downstairs,240052,-2.68,9.58,-2.4108016
Downstairs,888369,-4.1,5.33,0.65
Downstairs,49696,1.38,15.66,5.175732
Downstairs,303345,2.37,-1.14,8.158588
Downstairs,343062,-2.75,4.06,11.454713
Downstairs,885615,1.46,2.68,-4.06
Downstairs,44855,1.12,4.71,-4.0180025
Downstairs,238501,-1.14,11.3,4.4810944
Downstairs,5166,-1.1441092,9.234595,1.4982382
Downstairs,668995,-7.89,7.5,-3.53
Downstairs,300032,9.43,7.78,-3.636633
Downstairs,242668,-2.98,7.21,1.0760075
Downstairs,852195,0.57,4.6,2.75
Downstairs,343529,-0.53,12.22,2.6423476
Downstairs,886924,0.34,15.94,4.59
Downstairs,45056,-4.44,13.67,-0.9942854
Downstairs,49058,-1.61,8.85,5.597963
Downstairs,660258,-0.38,7.89,6.59
Downstairs,125138,4.63,16.17,2.7921712
Downstairs,768672,12.91,5.48,4.67
Downstairs,812357,-0.38,6.66,3.17
Downstairs,122170,-0.65,12.3,1.6480621
Downstairs,95451,4.18,7.46,-0.38136974
Downstairs,553637,-2.41,15.83,-5.33
Downstairs,884933,0.04,6.82,3.76
Downstairs,49060,-0.89,4.99,1.6889231
Downstairs,297379,-0.72,10.99,0.50395286
Downstairs,893154,0.93,8.16,0
Downstairs,129238,1.14,12.11,0.7627395
Downstairs,731153,-2.98,5.05,4.86
Downstairs,811166,-0.38,6.05,1.57
Downstairs,955801,-10.76,6.51,2.64
Downstairs,486517,6.78,12.91,-2.87
Downstairs,808348,1.23,11.5,0.08
Downstairs,125597,2.41,9.72,0.19068487
Downstairs,48957,-0.57,4.02,2.4108016
Downstairs,928310,-5.24,8.05,-0.38
Downstairs,897966,-2.07,9.62,-4.29
Downstairs,812019,-3.38,8.62,-0.65
Downstairs,958933,4.63,4.18,0.61
Downstairs,926079,-1.14,8.31,-3.57
Downstairs,123208,0.31,6.28,1.7570249
Downstairs,243145,-2.75,13.76,5.829509
Downstairs,153955,-3.45,8.08,-0.3405087
Downstairs,181961,2.26,3.6,1.4573772
Downstairs,4184,-1.6480621,7.3958488,0.42223078
Downstairs,49329,-0.99,5.56,1.56634
Downstairs,488256,2.22,18.92,1.14
Downstairs,928134,-4.71,11.56,-3.3
Downstairs,90909,-0.3,13.67,4.140586
Downstairs,852084,5.56,4.52,1.65
Downstairs,206696,0.84,0.95,-1.525479
Downstairs,922885,-5.75,11.8,-7.08
Downstairs,91685,-5.79,8.43,-0.8036005
Downstairs,48365,1.65,7.46,3.173541
Downstairs,415977,-1.33,15.6,-1.65
Downstairs,633076,4.82,7.01,4.99
Downstairs,1031828,9.66,-1.5,-2.6
Downstairs,729373,3.57,12.3,-2.26
Downstairs,814095,-3.45,1.54,2.98
Downstairs,489496,-4.02,7.25,-4.4
Downstairs,890345,-7.31,14.86,4.21
Downstairs,766405,0.8,10.5,5.24
Downstairs,958577,4.67,19.57,2.53
Downstairs,211135,-15.75,-1.12,4.5219555
Downstairs,123404,-0.95,8.62,3.568531
Downstairs,631760,0.6537767,7.8589406,-4.5219555
Downstairs,894869,-1.65,9.51,-0.53
Downstairs,489504,-5.33,10.92,1.61
Downstairs,129165,-0.15,9.19,2.6832085
Downstairs,126051,0.34,8.81,3.636633
Downstairs,438940,3.26,9.77,0.53119355
Downstairs,238600,-1.69,13.72,4.8216033
Downstairs,892577,1.54,8.96,-0.19
Downstairs,48146,1.73,11.11,1.879608
Downstairs,420206,-0.15,12.79,3.76
Downstairs,895344,-1.53,7.06,-1.27
Downstairs,852795,5.09,10.46,3.17
Downstairs,93845,-0.5,12.72,1.56634
Downstairs,1079035,-1.23,2.87,-5.56
Downstairs,544091,6.09,14.86,6.05
Downstairs,383381,1.54,16.97,1.0351465
Downstairs,544543,5.18,10.88,-0.5
Downstairs,438459,1.42,8.24,2.2201166
Downstairs,768927,-2.22,5.98,2.56
Downstairs,898514,-0.69,14.79,-0.15
Downstairs,763733,1.31,14.56,-5.83
Downstairs,898171,-4.14,6.97,-1.12
Downstairs,811788,-5.6,10.65,-1.5
Downstairs,381986,-6.13,15.24,2.2609777
Downstairs,440989,3.17,9.04,2.5333846
Downstairs,890400,-4.86,10,3.98
Downstairs,414121,3.53,13.02,2.41
Downstairs,379261,7.63,7.21,1.4165162
Downstairs,381416,1.65,9.28,1.0351465
Downstairs,126364,-1.46,6.51,2.7240696
Downstairs,629930,-4.44,8.69,-0.69
Downstairs,732618,2.15,5.37,-0.27
Downstairs,46500,2.64,12.18,7.8861814
Downstairs,956964,0.23,15.7,-2.87
Downstairs,768014,3.57,5.86,2.72
Downstairs,729078,-1.8,9.23,-7.4
Downstairs,1078538,9.7,0.19,4.25
Downstairs,955345,4.63,11.88,3.72
Downstairs,635892,-1.92,7.5,0.46
Downstairs,126425,-1.53,13.14,4.0588636
Downstairs,927898,-4.52,18.5,-5.67
Downstairs,299564,-2.45,8.81,-1.525479
Downstairs,633177,-3.6,19,7.7
Downstairs,91254,2.72,12.03,3.990762
Downstairs,302731,5.75,9.58,-1.525479
Downstairs,852740,1.84,8.5,0.76
Downstairs,814360,7.21,4.6,-0.46
Downstairs,1075099,-10.42,16.36,-6.02
Downstairs,439161,-1.95,8.39,4.099725
Downstairs,765652,-0.19,6.36,0.69
Downstairs,483890,-3.91,4.99,-0.38
Downstairs,91693,-7.55,13.25,2.1111538
Downstairs,1075271,0.23,6.21,14.44
Downstairs,688030,-5.98,-5.86,-15.13
Downstairs,553184,-2.75,5.43,-6.43
Downstairs,379253,2.37,18.12,4.140586
Downstairs,954038,-2.6,9.85,-0.11
Downstairs,600436,-4.6,-7.74,3.15
Downstairs,635704,-1.12,11.41,8.43
Downstairs,923188,-4.52,8.31,-2.03
Downstairs,732415,-1.08,8.2,-1.31
Downstairs,851928,2.83,6.78,2.83
Downstairs,598812,1.04,7.21,-0.04
Downstairs,814588,5.28,6.93,-0.15
Downstairs,93753,5.94,8.54,0.8036005
Downstairs,211184,-12.95,8.01,0.88532263
Downstairs,91494,-5.94,12.95,-0.95342433
Downstairs,892521,0.42,11.6,-0.61
Downstairs,48371,-0.61,6.85,2.7649305
Downstairs,957354,14.1,7.59,0.69
Downstairs,544637,6.4,8.62,-2.14
Downstairs,690838,3.06,9.04,-2.34
Downstairs,597056,-2.72,0,1.23
Downstairs,441006,-2.41,12.18,4.399372
Downstairs,122565,-2.07,5.71,1.5390993
Downstairs,381531,2.18,12.79,2.7921712
Downstairs,956877,0.95,8.5,0.57
Downstairs,957507,2.87,9.7,0.89
Downstairs,854465,5.13,12.57,2.72
Downstairs,660390,3.99,5.86,1.84
Downstairs,91395,-2.6,12.6,1.4165162
Downstairs,888778,-4.02,5.71,3.41
Downstairs,441795,0.23,9.66,1.879608
Downstairs,1031640,8.58,-2.96,-2.15
Downstairs,358415,13.25,4.9,0.313268
Downstairs,923419,0.46,6.89,-2.11
Downstairs,811137,2.03,15.98,2.26
Downstairs,600652,-12.95,-5.82,12.83
Downstairs,848499,-1.42,1.08,4.1
Downstairs,242461,-0.15,11.56,3.405087
Downstairs,208447,-0.53,6.78,-2.2609777
Downstairs,95664,6.93,9.15,-5.366417
Downstairs,125851,2.49,12.22,3.486809
Downstairs,670633,3.26,6.02,-1.31
Downstairs,39997,5.28,17.31,5.8567495
Downstairs,439414,-1.04,3.99,2.9147544
Downstairs,297536,11.14,4.21,5.8567495
Downstairs,660849,2.34,11.41,-4.48
Downstairs,1076880,6.28,2.56,-1.27
Downstairs,1030493,5.52,17.08,-4.6
Downstairs,89579,1.99,5.75,-0.50395286
Downstairs,95764,2.15,6.89,0.95342433
Downstairs,91757,-5.05,9.66,0.95342433
Downstairs,48283,3.02,7.97,1.7978859
Downstairs,152711,-4.79,9.85,-0.10896278
Downstairs,693073,5.56,4.99,-4.33
Downstairs,441682,2.64,9.15,3.5276701
Downstairs,240510,-3.34,8.58,3.445948
Downstairs,656480,-4.52,14.94,3.6
Downstairs,690415,0.76,7.4,-1.08
Downstairs,48787,-2.07,7.55,-0.6537767
Downstairs,928240,-8.58,13.25,-2.18
Downstairs,207788,-3.87,12.6,-1.3075534
Downstairs,210116,-13.38,16.02,2.9147544
Downstairs,489815,-4.06,9.77,-1.69
Downstairs,888279,-14.06,15.75,8.58
Downstairs,418409,-1.57,9,-1.14
Downstairs,439485,-1.18,9.11,4.3312707
Downstairs,544024,4.48,11.18,0.23
Downstairs,237963,-0.61,7.46,1.4165162
Downstairs,925669,0.31,6.55,-3.91
Downstairs,441021,-1.73,9.47,4.7535014
Downstairs,39413,6.55,7.08,2.6014864
Downstairs,729338,0.42,7.93,-5.43
Downstairs,687536,-2.87,10.19,-5.05
Downstairs,339468,4.06,5.67,1.4165162
Downstairs,237827,1.23,6.97,1.879608
Downstairs,206261,-3.11,5.79,-0.61291564
Downstairs,657030,-1.8,12.83,6.63
Downstairs,339430,4.71,6.4,0.7218784
Downstairs,925588,-8.81,13.67,-5.6
Downstairs,125209,-0.27,5.75,2.2609777
Downstairs,206728,-8.77,13.14,4.2495484
Downstairs,240277,-0.89,14.82,0.19068487
Downstairs,122331,-1.38,3.83,2.152015
Downstairs,660252,-1.12,12.98,-5.82
Downstairs,1080424,0.76,9.28,2.68
Downstairs,152755,2.07,6.4,-2.4108016
Downstairs,47440,-0.8,12.68,-3.2961242
Downstairs,358243,2.72,13.48,1.7978859
Downstairs,954340,-12.15,8.39,2.07
Downstairs,690536,7.31,9.58,-5.75
Downstairs,416329,0.15,14.29,-5.05
Downstairs,49271,5.01,7.4,2.6832085
Downstairs,299345,1.92,18.35,-0.3405087
Downstairs,808793,-3.06,7.67,-0.34
Downstairs,895571,-5.01,16.32,0.5
Downstairs,208658,-7.82,9.15,-5.284695
Downstairs,543857,7.59,9.43,4.44
Downstairs,416127,0.84,6.28,5.09
Downstairs,886700,2.22,8.35,-0.5
Downstairs,732487,-2.68,9,1.84
Downstairs,553157,2.72,12.03,3.17
Downstairs,851957,3.06,7.21,2.53
Downstairs,929045,-3.11,8.96,-0.99
Downstairs,599033,1.08,-5.79,7.74
Downstairs,958749,-0.57,19.31,-6.74
Downstairs,152892,-5.33,9.53,1.6480621
Downstairs,888977,-7.12,8.24,0.91
Downstairs,89394,4.79,8.81,-1.4573772
Downstairs,339069,7.21,8.39,-1.1849703
Downstairs,808522,-2.03,6.59,-0.8
Downstairs,42063,0.95,9.51,2.070293
Downstairs,1074835,-0.72,9.08,-0.93
Downstairs,630351,1.73,14.41,0.8
Downstairs,669261,-3.87,9,-2.87
Downstairs,125843,1.12,6.59,3.3778462
Downstairs,439450,0.61,8.28,1.9885708
Downstairs,125179,-3.17,6.89,2.4516625
Downstairs,958488,-3.64,12.15,5.52
Downstairs,765878,1.73,6.09,2.64
Downstairs,958872,0.8,14.63,-7.12
Downstairs,734100,-2.03,6.51,-2.56
Downstairs,670002,-4.33,12.07,-2.83
Downstairs,47337,-3.68,1.69,-0.88532263
Downstairs,849686,0.3,18.24,11.5
Downstairs,91188,-4.29,13.29,-0.14982383
Downstairs,600455,-16.09,-7.35,0.95
Downstairs,730970,-8.08,7.21,4.29
Downstairs,179609,2.26,5.86,3.1054392
Downstairs,44552,0.61,7.27,3.9090397
Downstairs,488034,-2.45,8.43,-1.27
Downstairs,886580,-14.63,18.81,1.42
Downstairs,768006,0.72,6.93,2.87
Downstairs,923381,-6.85,11.03,0.8
Downstairs,545669,7.7,11.5,-0.08
